,title,location,bedrooms,bathrooms,price,rate
1756,FlattorentinWestlands,"Westlandsdowntown,Westlands,Nairobi",2,2,75000,PerMonth
1757,FlattorentinHurlingham,Hurlingham,2,2,75000,PerMonth
1758,FlattorentinKileleshwa,"KileleshwaNairobi,Kileleshwa,Nairobi",2,2,55000,PerMonth
1759,FlattorentinKilimani,"Kilimani,Nairobi",3,3,75000,PerMonth
1760,FlattorentinNyali,Nyali,3,2,45000,PerMonth
1761,FlattorentinSpringValley,"GrevilleaGroveSpringValley,SpringValley,Nairobi",2,3,65000,PerMonth
1762,FlattorentinKileleshwa,"Kileleshwa,Nairobi",3,4,70000,PerMonth
1763,FlattorentinWestlands,"Westlands,Nairobi",2,2,100000,PerMonth
1764,FlattorentinLavington,"OffOthayaroad,Lavington,Nairobi",3,3,125000,PerMonth
1765,FlattorentinRiverside,"RiversideDrNairobi,Riverside,Nairobi",3,3,200000,PerMonth
1766,FlattorentinKileleshwa,"Kileleshwa,Nairobi",3,4,70000,PerMonth
1767,FlattorentinNyali,"LinksRdMombasa,Nyali,Mombasa",3,2,38000,PerMonth
1768,FlattorentinKileleshwa,"Kileleshwa,Nairobi",1,1,110000,PerMonth
1769,FlattorentinKahawaWendani,"ThikaRdNairobi,KahawaWendani,Nairobi",4,2,57750,PerMonth
1770,FlattorentinKilimani,"Kilimani,Nairobi",2,3,65000,PerMonth
1771,FlattorentinWestlands,Westlands,3,3,78000,PerMonth
1772,FlattorentinMuthaiga,"Muthaiga,Nairobi",4,5,300000,PerMonth
1773,FlattorentinNyali,"Nyali,Mombasa",1,1,5000,PerDay
1774,FlattorentinWestlands,"Westlands,Nairobi",4,2,165000,PerMonth
1775,FlattorentinKikuyu,"KikuyuTownBusparkKikuyu,Kikuyu,Kikuyu",3,3,55000,PerMonth
1776,FlattorentinShanzu,"Shanzu,Mombasa",1,1,55000,PerMonth
1777,FlattorentinWestlands,"Westlandsdowntown,Westlands,Nairobi",2,2,75000,PerMonth
1778,FlattorentinHurlingham,Hurlingham,2,2,75000,PerMonth
1779,FlattorentinNyali,"Nyali,Mombasa",1,1,5000,PerDay
1780,FlattorentinKileleshwa,"KileleshwaNairobi,Kileleshwa,Nairobi",2,2,55000,PerMonth
1781,FlattorentinKilimani,"Kilimani,Nairobi",3,3,75000,PerMonth
1782,FlattorentinNyali,Nyali,3,2,45000,PerMonth
1783,FlattorentinSpringValley,"GrevilleaGroveSpringValley,SpringValley,Nairobi",2,3,65000,PerMonth
1784,FlattorentinWestlands,"Westlands,Nairobi",2,2,100000,PerMonth
1785,FlattorentinKileleshwa,"Vihigaroad,Kileleshwa,Nairobi",3,3,100000,PerMonth
1786,FlattorentinRiverside,"RiversideDrNairobi,Riverside,Nairobi",3,3,200000,PerMonth
1787,FlattorentinKileleshwa,"Kileleshwa,Nairobi",3,4,70000,PerMonth
1788,FlattorentinNyali,"LinksRdMombasa,Nyali,Mombasa",3,2,38000,PerMonth
1789,FlattorentinKileleshwa,"Kileleshwa,Nairobi",1,1,110000,PerMonth
1790,FlattorentinKahawaWendani,"ThikaRdNairobi,KahawaWendani,Nairobi",4,2,57750,PerMonth
1791,FlattorentinKilimani,"Kilimani,Nairobi",2,3,65000,PerMonth
1792,FlattorentinWestlands,Westlands,3,3,78000,PerMonth
1793,FlattorentinMuthaiga,"Muthaiga,Nairobi",4,5,300000,PerMonth
1794,FlattorentinNyali,"Nyali,Mombasa",1,1,5000,PerDay
1795,FlattorentinWestlands,"Westlands,Nairobi",4,2,165000,PerMonth
1796,FlattorentinKikuyu,"KikuyuTownBusparkKikuyu,Kikuyu,Kikuyu",3,3,55000,PerMonth
1797,FlattorentinShanzu,"Shanzu,Mombasa",1,1,55000,PerMonth
1798,FlattorentinWestlands,"Westlandsdowntown,Westlands,Nairobi",2,2,75000,PerMonth
1799,FlattorentinHurlingham,Hurlingham,2,2,75000,PerMonth
1800,FlattorentinKileleshwa,"KileleshwaNairobi,Kileleshwa,Nairobi",2,2,55000,PerMonth
1801,FlattorentinKilimani,"Kilimani,Nairobi",3,3,75000,PerMonth
1802,FlattorentinNyali,Nyali,3,2,45000,PerMonth
1803,FlattorentinKileleshwa,"Kileleshwa,Nairobi",1,1,110000,PerMonth
1804,FlattorentinSpringValley,"GrevilleaGroveSpringValley,SpringValley,Nairobi",2,3,65000,PerMonth
1805,FlattorentinWestlands,"Westlands,Nairobi",2,2,100000,PerMonth
1806,FlattorentinKileleshwa,"Vihigaroad,Kileleshwa,Nairobi",3,3,100000,PerMonth
1807,FlattorentinRiverside,"RiversideDrNairobi,Riverside,Nairobi",3,3,200000,PerMonth
1808,FlattorentinKileleshwa,"Kileleshwa,Nairobi",3,4,70000,PerMonth
1809,FlattorentinNyali,"LinksRdMombasa,Nyali,Mombasa",3,2,38000,PerMonth
1810,FlattorentinKileleshwa,"Kileleshwa,Nairobi",1,1,110000,PerMonth
1811,FlattorentinNyali,"Nyali,Mombasa",1,1,5000,PerDay
1812,FlattorentinKahawaWendani,"ThikaRdNairobi,KahawaWendani,Nairobi",4,2,57750,PerMonth
1813,FlattorentinKilimani,"Kilimani,Nairobi",2,3,65000,PerMonth
1814,FlattorentinWestlands,Westlands,3,3,78000,PerMonth
1815,FlattorentinMuthaiga,"Muthaiga,Nairobi",4,5,300000,PerMonth
1816,FlattorentinNyali,"Nyali,Mombasa",1,1,5000,PerDay
1817,FlattorentinWestlands,"Westlands,Nairobi",4,2,165000,PerMonth
1818,FlattorentinKikuyu,"KikuyuTownBusparkKikuyu,Kikuyu,Kikuyu",3,3,55000,PerMonth
1819,FlattorentinShanzu,"Shanzu,Mombasa",1,1,55000,PerMonth
1820,FlattorentinWestlands,"Westlandsdowntown,Westlands,Nairobi",2,2,75000,PerMonth
1821,FlattorentinHurlingham,Hurlingham,2,2,75000,PerMonth
1822,FlattorentinKileleshwa,"KileleshwaNairobi,Kileleshwa,Nairobi",2,2,55000,PerMonth
1823,FlattorentinKilimani,"Kilimani,Nairobi",3,3,75000,PerMonth
1824,FlattorentinNyali,Nyali,3,2,45000,PerMonth
1825,FlattorentinSpringValley,"GrevilleaGroveSpringValley,SpringValley,Nairobi",2,3,65000,PerMonth
1826,FlattorentinWestlands,"Westlands,Nairobi",2,2,100000,PerMonth
1827,FlattorentinKileleshwa,"Vihigaroad,Kileleshwa,Nairobi",3,3,100000,PerMonth
1828,FlattorentinRiverside,"RiversideDrNairobi,Riverside,Nairobi",3,3,200000,PerMonth
1829,FlattorentinKileleshwa,"Kileleshwa,Nairobi",3,4,70000,PerMonth
1830,FlattorentinNyali,"LinksRdMombasa,Nyali,Mombasa",3,2,38000,PerMonth
1831,FlattorentinKileleshwa,"Kileleshwa,Nairobi",1,1,110000,PerMonth
1832,FlattorentinKahawaWendani,"ThikaRdNairobi,KahawaWendani,Nairobi",4,2,57750,PerMonth
1833,FlattorentinKilimani,"Kilimani,Nairobi",2,3,65000,PerMonth
1834,FlattorentinWestlands,Westlands,3,3,78000,PerMonth
1835,FlattorentinMuthaiga,"Muthaiga,Nairobi",4,5,300000,PerMonth
1836,FlattorentinNyali,"Nyali,Mombasa",1,1,5000,PerDay
1837,FlattorentinWestlands,"Westlands,Nairobi",4,2,165000,PerMonth
1838,FlattorentinKikuyu,"KikuyuTownBusparkKikuyu,Kikuyu,Kikuyu",3,3,55000,PerMonth
1839,FlattorentinShanzu,"Shanzu,Mombasa",1,1,55000,PerMonth
1840,FlattorentinWestlands,"Westlandsdowntown,Westlands,Nairobi",2,2,75000,PerMonth
1841,FlattorentinHurlingham,Hurlingham,2,2,75000,PerMonth
1842,FlattorentinKileleshwa,"KileleshwaNairobi,Kileleshwa,Nairobi",2,2,55000,PerMonth
1843,FlattorentinKilimani,"Kilimani,Nairobi",3,3,75000,PerMonth
1844,FlattorentinNyali,Nyali,3,2,45000,PerMonth
1845,FlattorentinSpringValley,"GrevilleaGroveSpringValley,SpringValley,Nairobi",2,3,65000,PerMonth
1846,FlattorentinMuthaiga,"Muthaiga,Nairobi",4,5,300000,PerMonth
1847,FlattorentinWestlands,"Westlands,Nairobi",2,2,100000,PerMonth
1848,FlattorentinLavington,"OffOthayaroad,Lavington,Nairobi",3,3,125000,PerMonth
1849,FlattorentinRiverside,"RiversideDrNairobi,Riverside,Nairobi",3,3,200000,PerMonth
1850,FlattorentinKileleshwa,"Kileleshwa,Nairobi",3,4,70000,PerMonth
1851,FlattorentinNyali,"LinksRdMombasa,Nyali,Mombasa",3,2,38000,PerMonth
1852,FlattorentinKileleshwa,"Kileleshwa,Nairobi",1,1,110000,PerMonth
1853,FlattorentinKahawaWendani,"ThikaRdNairobi,KahawaWendani,Nairobi",4,2,57750,PerMonth
1854,FlattorentinKilimani,"Kilimani,Nairobi",2,3,65000,PerMonth
1855,FlattorentinWestlands,Westlands,3,3,78000,PerMonth
1856,FlattorentinMuthaiga,"Muthaiga,Nairobi",4,5,300000,PerMonth
1857,FlattorentinNyali,"Nyali,Mombasa",1,1,5000,PerDay
1858,FlattorentinWestlands,"Westlands,Nairobi",4,2,165000,PerMonth
1859,FlattorentinKikuyu,"KikuyuTownBusparkKikuyu,Kikuyu,Kikuyu",3,3,55000,PerMonth
1860,FlattorentinKikuyu,"KikuyuTownBusparkKikuyu,Kikuyu,Kikuyu",3,3,55000,PerMonth
1861,FlattorentinShanzu,"Shanzu,Mombasa",1,1,55000,PerMonth
1862,FlattorentinWestlands,"Westlandsdowntown,Westlands,Nairobi",2,2,75000,PerMonth
1863,FlattorentinHurlingham,Hurlingham,2,2,75000,PerMonth
1864,FlattorentinKileleshwa,"KileleshwaNairobi,Kileleshwa,Nairobi",2,2,55000,PerMonth
1865,FlattorentinKilimani,"Kilimani,Nairobi",3,3,75000,PerMonth
1866,FlattorentinNyali,Nyali,3,2,45000,PerMonth
1867,FlattorentinSpringValley,"GrevilleaGroveSpringValley,SpringValley,Nairobi",2,3,65000,PerMonth
1868,FlattorentinWestlands,"Westlands,Nairobi",2,2,100000,PerMonth
1869,FlattorentinLavington,"OffOthayaroad,Lavington,Nairobi",3,3,125000,PerMonth
1870,FlattorentinRiverside,"RiversideDrNairobi,Riverside,Nairobi",3,3,200000,PerMonth
1871,FlattorentinKileleshwa,"Kileleshwa,Nairobi",3,4,70000,PerMonth
1872,FlattorentinNyali,"LinksRdMombasa,Nyali,Mombasa",3,2,38000,PerMonth
1873,FlattorentinKileleshwa,"Kileleshwa,Nairobi",1,1,110000,PerMonth
1874,FlattorentinKahawaWendani,"ThikaRdNairobi,KahawaWendani,Nairobi",4,2,57750,PerMonth
1875,FlattorentinKilimani,"Kilimani,Nairobi",2,3,65000,PerMonth
1876,FlattorentinWestlands,Westlands,3,3,78000,PerMonth
1877,FlattorentinMuthaiga,"Muthaiga,Nairobi",4,5,300000,PerMonth
1878,FlattorentinNyali,"Nyali,Mombasa",1,1,5000,PerDay
1879,FlattorentinWestlands,"Westlands,Nairobi",4,2,165000,PerMonth
1880,FlattorentinKikuyu,"KikuyuTownBusparkKikuyu,Kikuyu,Kikuyu",3,3,55000,PerMonth
1881,FlattorentinShanzu,"Shanzu,Mombasa",1,1,55000,PerMonth
1882,FlattorentinWestlands,"Westlandsdowntown,Westlands,Nairobi",2,2,75000,PerMonth
1883,FlattorentinHurlingham,Hurlingham,2,2,75000,PerMonth
1884,FlattorentinKileleshwa,"KileleshwaNairobi,Kileleshwa,Nairobi",2,2,55000,PerMonth
1885,FlattorentinKilimani,"Kilimani,Nairobi",3,3,75000,PerMonth
1886,FlattorentinNyali,Nyali,3,2,45000,PerMonth
1887,FlattorentinSpringValley,"GrevilleaGroveSpringValley,SpringValley,Nairobi",2,3,65000,PerMonth
1888,FlattorentinWestlands,"Westlands,Nairobi",2,2,100000,PerMonth
1889,FlattorentinKileleshwa,"KileleshwaNairobi,Kileleshwa,Nairobi",2,2,55000,PerMonth
1890,FlattorentinKileleshwa,"Vihigaroad,Kileleshwa,Nairobi",3,3,100000,PerMonth
1891,FlattorentinRiverside,"RiversideDrNairobi,Riverside,Nairobi",3,3,200000,PerMonth
1892,FlattorentinKileleshwa,"Kileleshwa,Nairobi",3,4,70000,PerMonth
1893,FlattorentinNyali,"LinksRdMombasa,Nyali,Mombasa",3,2,38000,PerMonth
1894,FlattorentinKileleshwa,"Kileleshwa,Nairobi",1,1,110000,PerMonth
1895,FlattorentinKahawaWendani,"ThikaRdNairobi,KahawaWendani,Nairobi",4,2,57750,PerMonth
1896,FlattorentinKilimani,"Kilimani,Nairobi",2,3,65000,PerMonth
1897,FlattorentinWestlands,Westlands,3,3,78000,PerMonth
1898,FlattorentinMuthaiga,"Muthaiga,Nairobi",4,5,300000,PerMonth
1899,FlattorentinNyali,"Nyali,Mombasa",1,1,5000,PerDay
1900,FlattorentinWestlands,"Westlands,Nairobi",4,2,165000,PerMonth
1901,FlattorentinKikuyu,"KikuyuTownBusparkKikuyu,Kikuyu,Kikuyu",3,3,55000,PerMonth
1902,FlattorentinShanzu,"Shanzu,Mombasa",1,1,55000,PerMonth
1903,FlattorentinWestlands,"Westlandsdowntown,Westlands,Nairobi",2,2,75000,PerMonth
1904,FlattorentinHurlingham,Hurlingham,2,2,75000,PerMonth
1905,FlattorentinKileleshwa,"KileleshwaNairobi,Kileleshwa,Nairobi",2,2,55000,PerMonth
1906,FlattorentinKilimani,"Kilimani,Nairobi",3,3,75000,PerMonth
1907,FlattorentinNyali,Nyali,3,2,45000,PerMonth
1908,FlattorentinSpringValley,"GrevilleaGroveSpringValley,SpringValley,Nairobi",2,3,65000,PerMonth
1909,FlattorentinWestlands,"Westlands,Nairobi",2,2,100000,PerMonth
1910,FlattorentinShanzu,"Shanzu,Mombasa",1,1,55000,PerMonth
1911,FlattorentinLavington,"OffOthayaroad,Lavington,Nairobi",3,3,125000,PerMonth
1912,FlattorentinRiverside,"RiversideDrNairobi,Riverside,Nairobi",3,3,200000,PerMonth
1913,FlattorentinMuthaiga,"Muthaiga,Nairobi",4,5,300000,PerMonth
1914,FlattorentinKileleshwa,"Kileleshwa,Nairobi",3,4,70000,PerMonth
1915,FlattorentinNyali,"LinksRdMombasa,Nyali,Mombasa",3,2,38000,PerMonth
1916,FlattorentinKileleshwa,"Kileleshwa,Nairobi",1,1,110000,PerMonth
1917,FlattorentinKahawaWendani,"ThikaRdNairobi,KahawaWendani,Nairobi",4,2,57750,PerMonth
1918,FlattorentinKilimani,"Kilimani,Nairobi",2,3,65000,PerMonth
1919,FlattorentinWestlands,Westlands,3,3,78000,PerMonth
1920,FlattorentinMuthaiga,"Muthaiga,Nairobi",4,5,300000,PerMonth
1921,FlattorentinNyali,"Nyali,Mombasa",1,1,5000,PerDay
1922,FlattorentinWestlands,"Westlands,Nairobi",4,2,165000,PerMonth
1923,FlattorentinKikuyu,"KikuyuTownBusparkKikuyu,Kikuyu,Kikuyu",3,3,55000,PerMonth
1924,FlattorentinShanzu,"Shanzu,Mombasa",1,1,55000,PerMonth
1925,FlattorentinWestlands,"Westlandsdowntown,Westlands,Nairobi",2,2,75000,PerMonth
1926,FlattorentinHurlingham,Hurlingham,2,2,75000,PerMonth
1927,FlattorentinKileleshwa,"KileleshwaNairobi,Kileleshwa,Nairobi",2,2,55000,PerMonth
1928,FlattorentinKilimani,"Kilimani,Nairobi",3,3,75000,PerMonth
1929,FlattorentinNyali,Nyali,3,2,45000,PerMonth
1930,FlattorentinSpringValley,"GrevilleaGroveSpringValley,SpringValley,Nairobi",2,3,65000,PerMonth
1931,FlattorentinWestlands,"Westlands,Nairobi",2,2,100000,PerMonth
1932,FlattorentinLavington,"OffOthayaroad,Lavington,Nairobi",3,3,125000,PerMonth
1933,FlattorentinRiverside,"RiversideDrNairobi,Riverside,Nairobi",3,3,200000,PerMonth
1934,FlattorentinKileleshwa,"Kileleshwa,Nairobi",3,4,70000,PerMonth
1935,FlattorentinNyali,"LinksRdMombasa,Nyali,Mombasa",3,2,38000,PerMonth
1936,FlattorentinKileleshwa,"Kileleshwa,Nairobi",1,1,110000,PerMonth
1937,FlattorentinKahawaWendani,"ThikaRdNairobi,KahawaWendani,Nairobi",4,2,57750,PerMonth
1938,FlattorentinKileleshwa,"Kileleshwa,Nairobi",3,4,70000,PerMonth
1939,FlattorentinKilimani,"Kilimani,Nairobi",2,3,65000,PerMonth
1940,FlattorentinWestlands,Westlands,3,3,78000,PerMonth
1941,FlattorentinMuthaiga,"Muthaiga,Nairobi",4,5,300000,PerMonth
1942,FlattorentinNyali,"Nyali,Mombasa",1,1,5000,PerDay
1943,FlattorentinWestlands,"Westlands,Nairobi",4,2,165000,PerMonth
1944,FlattorentinKikuyu,"KikuyuTownBusparkKikuyu,Kikuyu,Kikuyu",3,3,55000,PerMonth
1945,FlattorentinShanzu,"Shanzu,Mombasa",1,1,55000,PerMonth
1946,FlattorentinWestlands,"Westlandsdowntown,Westlands,Nairobi",2,2,75000,PerMonth
1947,FlattorentinHurlingham,Hurlingham,2,2,75000,PerMonth
1948,FlattorentinKileleshwa,"KileleshwaNairobi,Kileleshwa,Nairobi",2,2,55000,PerMonth
1949,FlattorentinKilimani,"Kilimani,Nairobi",3,3,75000,PerMonth
1950,FlattorentinNyali,Nyali,3,2,45000,PerMonth
1951,FlattorentinSpringValley,"GrevilleaGroveSpringValley,SpringValley,Nairobi",2,3,65000,PerMonth
1952,FlattorentinWestlands,"Westlands,Nairobi",2,2,100000,PerMonth
1953,FlattorentinLavington,"OffOthayaroad,Lavington,Nairobi",3,3,125000,PerMonth
1954,FlattorentinRiverside,"RiversideDrNairobi,Riverside,Nairobi",3,3,200000,PerMonth
1955,FlattorentinKileleshwa,"Kileleshwa,Nairobi",3,4,70000,PerMonth
1956,FlattorentinNyali,"LinksRdMombasa,Nyali,Mombasa",3,2,38000,PerMonth
1957,FlattorentinKileleshwa,"Kileleshwa,Nairobi",1,1,110000,PerMonth
1958,FlattorentinKahawaWendani,"ThikaRdNairobi,KahawaWendani,Nairobi",4,2,57750,PerMonth
1959,FlattorentinKilimani,"Kilimani,Nairobi",2,3,65000,PerMonth
1960,FlattorentinWestlands,Westlands,3,3,78000,PerMonth
1961,FlattorentinMuthaiga,"Muthaiga,Nairobi",4,5,300000,PerMonth
1962,FlattorentinNyali,"Nyali,Mombasa",1,1,5000,PerDay
1963,FlattorentinWestlands,"Westlands,Nairobi",4,2,165000,PerMonth
1964,FlattorentinKikuyu,"KikuyuTownBusparkKikuyu,Kikuyu,Kikuyu",3,3,55000,PerMonth
1965,FlattorentinShanzu,"Shanzu,Mombasa",1,1,55000,PerMonth
1966,FlattorentinWestlands,"Westlandsdowntown,Westlands,Nairobi",2,2,75000,PerMonth
1967,FlattorentinKilimani,"Kilimani,Nairobi",2,3,65000,PerMonth
1968,FlattorentinHurlingham,Hurlingham,2,2,75000,PerMonth
1969,FlattorentinKileleshwa,"KileleshwaNairobi,Kileleshwa,Nairobi",2,2,55000,PerMonth
1970,FlattorentinKilimani,"Kilimani,Nairobi",3,3,75000,PerMonth
1971,FlattorentinNyali,Nyali,3,2,45000,PerMonth
1972,FlattorentinSpringValley,"GrevilleaGroveSpringValley,SpringValley,Nairobi",2,3,65000,PerMonth
1973,FlattorentinWestlands,"Westlands,Nairobi",2,2,100000,PerMonth
1974,FlattorentinLavington,"OffOthayaroad,Lavington,Nairobi",3,3,125000,PerMonth
1975,FlattorentinRiverside,"RiversideDrNairobi,Riverside,Nairobi",3,3,200000,PerMonth
1976,FlattorentinKileleshwa,"Kileleshwa,Nairobi",3,4,70000,PerMonth
1977,FlattorentinNyali,"LinksRdMombasa,Nyali,Mombasa",3,2,38000,PerMonth
1978,FlattorentinKileleshwa,"Kileleshwa,Nairobi",1,1,110000,PerMonth
1979,FlattorentinKahawaWendani,"ThikaRdNairobi,KahawaWendani,Nairobi",4,2,57750,PerMonth
1980,FlattorentinKilimani,"Kilimani,Nairobi",2,3,65000,PerMonth
1981,FlattorentinWestlands,Westlands,3,3,78000,PerMonth
1982,FlattorentinMuthaiga,"Muthaiga,Nairobi",4,5,300000,PerMonth
1983,FlattorentinNyali,"Nyali,Mombasa",1,1,5000,PerDay
1984,FlattorentinWestlands,"Westlands,Nairobi",4,2,165000,PerMonth
1985,FlattorentinKikuyu,"KikuyuTownBusparkKikuyu,Kikuyu,Kikuyu",3,3,55000,PerMonth
1986,FlattorentinShanzu,"Shanzu,Mombasa",1,1,55000,PerMonth
1987,FlattorentinWestlands,"Westlandsdowntown,Westlands,Nairobi",2,2,75000,PerMonth
1988,FlattorentinHurlingham,Hurlingham,2,2,75000,PerMonth
1989,FlattorentinKileleshwa,"KileleshwaNairobi,Kileleshwa,Nairobi",2,2,55000,PerMonth
1990,FlattorentinWestlands,"Westlands,Nairobi",4,2,165000,PerMonth
1991,FlattorentinKilimani,"Kilimani,Nairobi",3,3,75000,PerMonth
1992,FlattorentinNyali,Nyali,3,2,45000,PerMonth
1993,FlattorentinSpringValley,"GrevilleaGroveSpringValley,SpringValley,Nairobi",2,3,65000,PerMonth
1994,FlattorentinWestlands,"Westlands,Nairobi",2,2,100000,PerMonth
1995,FlattorentinLavington,"OffOthayaroad,Lavington,Nairobi",3,3,125000,PerMonth
1996,FlattorentinRiverside,"RiversideDrNairobi,Riverside,Nairobi",3,3,200000,PerMonth
1997,FlattorentinKileleshwa,"Kileleshwa,Nairobi",3,4,70000,PerMonth
1998,FlattorentinNyali,"LinksRdMombasa,Nyali,Mombasa",3,2,38000,PerMonth
1999,FlattorentinKileleshwa,"Kileleshwa,Nairobi",1,1,110000,PerMonth
2000,FlattorentinKahawaWendani,"ThikaRdNairobi,KahawaWendani,Nairobi",4,2,57750,PerMonth
2001,FlattorentinKilimani,"Kilimani,Nairobi",2,3,65000,PerMonth
2002,FlattorentinWestlands,Westlands,3,3,78000,PerMonth
2003,FlattorentinMuthaiga,"Muthaiga,Nairobi",4,5,300000,PerMonth
2004,FlattorentinNyali,"Nyali,Mombasa",1,1,5000,PerDay
2005,FlattorentinWestlands,"Westlands,Nairobi",4,2,165000,PerMonth
2006,FlattorentinKikuyu,"KikuyuTownBusparkKikuyu,Kikuyu,Kikuyu",3,3,55000,PerMonth
2007,FlattorentinShanzu,"Shanzu,Mombasa",1,1,55000,PerMonth
2008,FlattorentinWestlands,"Westlandsdowntown,Westlands,Nairobi",2,2,75000,PerMonth
2009,FlattorentinHurlingham,Hurlingham,2,2,75000,PerMonth
2010,FlattorentinKileleshwa,"KileleshwaNairobi,Kileleshwa,Nairobi",2,2,55000,PerMonth
2011,FlattorentinKilimani,"Kilimani,Nairobi",3,3,75000,PerMonth
2012,FlattorentinNyali,Nyali,3,2,45000,PerMonth
2013,FlattorentinSpringValley,"GrevilleaGroveSpringValley,SpringValley,Nairobi",2,3,65000,PerMonth
2014,FlattorentinWestlands,"Westlands,Nairobi",2,2,100000,PerMonth
2015,FlattorentinKahawaWendani,"ThikaRdNairobi,KahawaWendani,Nairobi",4,2,57750,PerMonth
2016,FlattorentinLavington,"OffOthayaroad,Lavington,Nairobi",3,3,125000,PerMonth
2017,FlattorentinRiverside,"RiversideDrNairobi,Riverside,Nairobi",3,3,200000,PerMonth
2018,FlattorentinKileleshwa,"Kileleshwa,Nairobi",3,4,70000,PerMonth
2019,FlattorentinNyali,"LinksRdMombasa,Nyali,Mombasa",3,2,38000,PerMonth
2020,FlattorentinKileleshwa,"Kileleshwa,Nairobi",1,1,110000,PerMonth
2021,FlattorentinKahawaWendani,"ThikaRdNairobi,KahawaWendani,Nairobi",4,2,57750,PerMonth
2022,FlattorentinKilimani,"Kilimani,Nairobi",2,3,65000,PerMonth
2023,FlattorentinWestlands,Westlands,3,3,78000,PerMonth
2024,FlattorentinMuthaiga,"Muthaiga,Nairobi",4,5,300000,PerMonth
2025,FlattorentinNyali,"Nyali,Mombasa",1,1,5000,PerDay
2026,FlattorentinWestlands,"Westlands,Nairobi",4,2,165000,PerMonth
2027,FlattorentinKikuyu,"KikuyuTownBusparkKikuyu,Kikuyu,Kikuyu",3,3,55000,PerMonth
2028,FlattorentinShanzu,"Shanzu,Mombasa",1,1,55000,PerMonth
2029,FlattorentinWestlands,"Westlandsdowntown,Westlands,Nairobi",2,2,75000,PerMonth
2030,FlattorentinHurlingham,Hurlingham,2,2,75000,PerMonth
2031,FlattorentinKileleshwa,"KileleshwaNairobi,Kileleshwa,Nairobi",2,2,55000,PerMonth
2032,FlattorentinKilimani,"Kilimani,Nairobi",3,3,75000,PerMonth
2033,FlattorentinNyali,Nyali,3,2,45000,PerMonth
2034,FlattorentinMuthaiga,"Muthaiga,Nairobi",4,5,300000,PerMonth
2035,FlattorentinSpringValley,"GrevilleaGroveSpringValley,SpringValley,Nairobi",2,3,65000,PerMonth
2036,FlattorentinWestlands,"Westlands,Nairobi",2,2,100000,PerMonth
2037,FlattorentinLavington,"OffOthayaroad,Lavington,Nairobi",3,3,125000,PerMonth
2038,FlattorentinRiverside,"RiversideDrNairobi,Riverside,Nairobi",3,3,200000,PerMonth
2039,FlattorentinKileleshwa,"Kileleshwa,Nairobi",3,4,70000,PerMonth
2040,FlattorentinNyali,"LinksRdMombasa,Nyali,Mombasa",3,2,38000,PerMonth
2041,FlattorentinKileleshwa,"Kileleshwa,Nairobi",1,1,110000,PerMonth
2042,FlattorentinKahawaWendani,"ThikaRdNairobi,KahawaWendani,Nairobi",4,2,57750,PerMonth
2043,FlattorentinKilimani,"Kilimani,Nairobi",2,3,65000,PerMonth
2044,FlattorentinWestlands,Westlands,3,3,78000,PerMonth
2045,FlattorentinMuthaiga,"Muthaiga,Nairobi",4,5,300000,PerMonth
2046,FlattorentinNyali,"Nyali,Mombasa",1,1,5000,PerDay
2047,FlattorentinWestlands,"Westlands,Nairobi",4,2,165000,PerMonth
2048,FlattorentinKikuyu,"KikuyuTownBusparkKikuyu,Kikuyu,Kikuyu",3,3,55000,PerMonth
2049,FlattorentinShanzu,"Shanzu,Mombasa",1,1,55000,PerMonth
2050,FlattorentinShanzu,"Shanzu,Mombasa",1,1,55000,PerMonth
2051,FlattorentinWestlands,"Westlandsdowntown,Westlands,Nairobi",2,2,75000,PerMonth
2052,FlattorentinHurlingham,Hurlingham,2,2,75000,PerMonth
2053,FlattorentinKileleshwa,"KileleshwaNairobi,Kileleshwa,Nairobi",2,2,55000,PerMonth
2054,FlattorentinKilimani,"Kilimani,Nairobi",3,3,75000,PerMonth
2055,FlattorentinNyali,Nyali,3,2,45000,PerMonth
2056,FlattorentinSpringValley,"GrevilleaGroveSpringValley,SpringValley,Nairobi",2,3,65000,PerMonth
2057,FlattorentinWestlands,"Westlands,Nairobi",2,2,100000,PerMonth
2058,FlattorentinLavington,"OffOthayaroad,Lavington,Nairobi",3,3,125000,PerMonth
2059,FlattorentinRiverside,"RiversideDrNairobi,Riverside,Nairobi",3,3,200000,PerMonth
2060,FlattorentinKileleshwa,"Kileleshwa,Nairobi",3,4,70000,PerMonth
2061,FlattorentinNyali,"LinksRdMombasa,Nyali,Mombasa",3,2,38000,PerMonth
2062,FlattorentinKileleshwa,"Kileleshwa,Nairobi",1,1,110000,PerMonth
2063,FlattorentinKahawaWendani,"ThikaRdNairobi,KahawaWendani,Nairobi",4,2,57750,PerMonth
2064,FlattorentinKilimani,"Kilimani,Nairobi",2,3,65000,PerMonth
2065,FlattorentinWestlands,Westlands,3,3,78000,PerMonth
2066,FlattorentinMuthaiga,"Muthaiga,Nairobi",4,5,300000,PerMonth
2067,FlattorentinNyali,"Nyali,Mombasa",1,1,5000,PerDay
2068,FlattorentinWestlands,"Westlands,Nairobi",4,2,165000,PerMonth
2069,FlattorentinKikuyu,"KikuyuTownBusparkKikuyu,Kikuyu,Kikuyu",3,3,55000,PerMonth
2070,FlattorentinShanzu,"Shanzu,Mombasa",1,1,55000,PerMonth
